age,income,web_visits,prior_purch,segment,treatment,uplift_score,policy_targeted
35,28301.05282422586,28,1,B,1,0.23335770727638752,1
67,165983.18676626793,8,0,B,0,0.29069415460283593,1
43,114170.04779947488,21,0,A,1,0.235939922585578,1
19,180382.1361908037,23,1,B,0,0.4231696980988584,1
28,220595.6375391712,18,1,B,1,0.33771600783432054,1
36,49579.15051662566,24,1,D,1,0.23309313069409227,1
59,200610.4917576728,2,1,C,0,0.365596913396769,1
47,120699.69015020962,28,1,E,1,0.24439848142199472,1
55,90127.6279730782,26,1,C,0,0.22176619240806855,1
28,95517.2741730949,21,1,C,0,0.2767915516685976,1
27,40777.33664411644,29,1,D,0,0.2176775846896578,1
25,162049.28450270958,22,1,B,0,0.34499281494008305,1
23,125743.051015064,20,0,C,0,0.21418897308628196,1
35,93422.21681604972,28,0,B,1,0.24882977807193243,1
37,98441.683949781,24,0,B,0,0.2591937178074657,1
33,36595.191282631735,27,1,D,1,0.23889739906926372,1
29,103132.37094243355,20,0,B,1,0.20656516043494894,1
39,99492.15873703171,23,0,A,0,0.2168496309107737,1
27,42330.23428060551,24,1,E,1,0.21483358487215948,1
21,96619.9880242514,24,1,B,0,0.32149485877326556,1
52,92873.9353810898,29,1,B,1,0.2549106516816401,1
32,48782.66923869077,20,1,D,0,0.2069691436534822,1
31,181685.1307830177,25,0,D,1,0.36392978015084226,1
32,79487.18846378478,22,1,A,1,0.27929374164712273,1
62,40162.788235350345,23,1,B,0,0.2453284838033769,1
20,211551.7342304621,18,1,C,1,0.5044720571562589,1
53,38727.79630743679,17,1,B,1,0.20633427968503829,1
43,101505.54758426188,15,1,D,1,0.3876317356846609,1
50,130730.72817560472,13,0,E,1,0.21800952691923114,1
70,50638.41435322028,24,1,B,1,0.20016235758997614,1
51,57605.785129834185,23,1,B,1,0.2996854383834825,1
57,99744.3315901756,15,1,C,1,0.3155997806904688,1
53,110109.9040366468,29,1,E,1,0.2517208122520296,1
49,112096.72664747197,14,1,C,0,0.3479801785153742,1
48,93268.67284162436,11,1,A,0,0.28709578148665416,1
48,41748.507058880015,24,1,E,0,0.2161900665055954,1
48,112536.74023596811,19,1,A,1,0.30791921137632094,1
21,195078.9744787797,29,0,D,0,0.45277069734600406,1
45,41831.47923351824,25,1,B,1,0.2474687117451615,1
29,66952.56224901765,23,1,B,1,0.3654088757046705,1
37,66427.64057252658,18,1,E,1,0.32737213352264416,1
34,160202.71141287804,13,1,D,1,0.325704323683744,1
52,192506.5606312516,8,1,D,0,0.38550152361093465,1
19,28349.49551408577,25,1,B,0,0.20562506337541206,1
52,78460.227341401,15,1,D,1,0.29445650908551985,1
26,40586.01016779074,27,1,B,1,0.24603315376205648,1
53,46497.67229466047,18,1,B,0,0.22936607661139127,1
31,59661.40620862512,21,1,D,0,0.21476051178415148,1
32,69101.58663757307,22,1,A,1,0.26244951023241725,1
57,101519.12267518391,16,1,B,0,0.3305219813769485,1
24,170778.80218827157,23,0,C,0,0.35131558337854696,1
52,85171.98336436941,19,1,A,1,0.26874540828846877,1
45,117881.3012101179,26,1,C,0,0.3110186274962008,1
29,134855.96426934103,23,0,C,1,0.264055665828283,1
37,106953.38920350224,23,0,B,1,0.2765970653023305,1
53,140278.84424481497,16,0,B,0,0.2997833386932776,1
21,46378.70594325858,24,1,E,0,0.21686587807514293,1
18,66303.41689075895,25,1,E,1,0.3155102974129545,1
74,123974.72757488798,13,0,B,0,0.2878839569235777,1
27,124908.81702031472,15,1,C,1,0.28042432054403743,1
66,38758.43727226544,23,1,B,0,0.23407439559699533,1
20,121256.5393927819,21,0,B,1,0.26925915312205434,1
33,137258.8853455577,28,0,C,0,0.35164738912519955,1
36,61811.34352198673,24,1,C,1,0.2412698026201601,1
52,57690.29107025548,20,1,B,0,0.27050794726054034,1
26,81380.90428865895,13,1,D,0,0.2960869152285711,1
56,100312.47848498232,15,0,B,0,0.23346986957094942,1
39,117184.78921904492,15,0,B,0,0.288978330094517,1
18,40903.429995450686,24,1,B,1,0.25222921097700124,1
31,64765.720080602274,17,1,D,0,0.26734073410302084,1
54,101287.19760085244,13,0,B,0,0.20964585570101624,1
68,179908.67762032297,5,1,B,1,0.24603769761401173,1
35,60467.39781810513,20,1,C,0,0.2289526447184579,1
51,103496.62880155785,14,1,C,0,0.3639920488369006,1
44,155128.6305139022,17,0,B,1,0.3861101603725229,1
56,114164.20541917977,11,1,B,1,0.3809785620408553,1
40,168941.22853961104,24,1,B,1,0.37193015839768406,1
21,134076.88752736626,27,0,C,0,0.2798854006243374,1
42,82931.61490661082,26,0,B,0,0.21630832855783905,1
22,59557.61778360661,29,1,B,0,0.2656582312701397,1
25,61812.25428288699,17,1,C,0,0.1981385671178827,1
18,116572.7895747954,21,1,C,0,0.320032478541232,1
28,119616.36685951664,15,0,B,1,0.249776966582152,1
32,135933.0754745709,17,0,A,1,0.25637216194118595,1
42,118405.4369498443,14,0,C,0,0.22221036391199062,1
25,94542.19641246623,16,1,E,1,0.2891532627028468,1
42,83636.75638591085,26,0,B,0,0.2087349987454014,1
39,73509.82726178436,14,1,D,0,0.2605240478279097,1
54,115372.16258981984,14,0,E,0,0.22430738973065265,1
35,43126.4302704058,21,1,B,0,0.27806217840762937,1
45,116751.68435022772,19,0,D,1,0.2728649678288725,1
36,39367.757164677256,26,1,D,0,0.25448491622664215,1
47,61686.5927668741,24,1,D,0,0.20665609477004704,1
52,125013.14492583551,15,0,B,0,0.28108387940609436,1
24,167900.8034272113,17,0,B,0,0.4467185714233367,1
24,72232.55638377235,15,1,B,1,0.3313588171946815,1
32,115384.10806661483,25,0,A,1,0.26351853423429117,1
26,87270.47998261545,16,1,B,1,0.3185429369586178,1
40,106131.90031090034,14,1,E,1,0.3683621475187362,1
24,33694.588282993114,19,1,E,0,0.20119360337680792,1
54,124876.59729675628,16,0,B,1,0.23658966537476706,1
51,58819.51241533776,17,1,B,1,0.2246218629502778,1
22,112141.68833336583,21,1,A,0,0.3448932206867943,1
28,38536.25298683187,24,1,D,1,0.20172710413112663,1
54,105437.00446479498,29,1,C,1,0.21153414711060992,1
23,64264.73955322673,24,1,E,0,0.2827309237397048,1
52,167132.98590172318,17,1,E,1,0.25236635455093215,1
31,193493.3457587674,18,0,E,1,0.29545665703766893,1
41,49866.05817416342,28,1,D,1,0.20360984817207795,1
20,77184.14368420253,17,1,B,0,0.3224194271103553,1
54,154029.7990598491,16,1,E,0,0.24153254595394924,1
42,197047.6933213714,11,0,E,1,0.22082022243174243,1
34,87248.27793071847,29,0,C,1,0.2119553605425663,1
19,109086.99983812009,7,1,B,0,0.19892546546200537,1
65,79386.34231491231,12,1,A,1,0.22826791422648973,1
41,136325.94377471416,29,0,B,1,0.3087358409236766,1
20,165395.7928689335,15,0,E,1,0.3416471502940153,1
66,90968.38463204636,14,1,C,0,0.2071937691590322,1
33,142037.25639762843,22,0,E,0,0.28079492711198395,1
37,93013.31482776222,20,1,B,1,0.38447890675918606,1
42,116447.75460250975,6,1,E,0,0.1988699208604741,1
56,192992.98989176264,19,1,A,1,0.5750179839561458,1
27,40574.0306782908,28,1,E,1,0.22627168162767253,1
50,70449.34142443887,14,1,E,1,0.27017860781973596,1
62,131864.02760280055,13,0,B,1,0.2573631008913832,1
39,57465.81558360771,24,1,D,0,0.22571921845160686,1
22,164132.53766309028,28,0,D,0,0.3321824919839115,1
44,157814.0719850731,8,1,B,1,0.31198319901166666,1
36,53514.99230196043,16,1,D,0,0.2035807009937837,1
58,56242.41199907379,22,1,B,0,0.22224391010481992,1
21,63288.90375151817,12,1,B,0,0.22757659723278895,1
71,206033.58981873852,8,0,A,1,0.26659252114971604,1
54,119240.86764324612,14,0,D,1,0.22762469961134305,1
46,161045.97433230668,25,1,D,0,0.2586350801360561,1
19,90220.75971468871,11,1,B,1,0.3058890988905669,1
51,98269.32365805544,22,0,B,0,0.22449772654709602,1
65,21506.154001358016,23,1,B,1,0.2033428855838319,1
64,47583.12369283916,23,1,B,1,0.19772497192908678,1
29,56476.44660733166,17,1,B,0,0.23722110637555427,1
31,146058.17007189593,28,0,D,1,0.29534788733752637,1
33,228097.9767121219,17,0,B,1,0.4220790941056103,1
21,182915.1555150897,17,0,C,1,0.3830529349237419,1
25,55216.130614220834,26,1,E,1,0.21994229900402307,1
57,112804.26364126244,15,0,B,1,0.22000602897548252,1
57,123274.8911596738,3,1,E,1,0.2010657654214596,1
46,96367.77485288832,13,1,D,1,0.3559224176659227,1
55,99432.2536120838,22,1,B,0,0.3395770487949866,1
36,93097.66395331312,22,0,B,1,0.20754154106387862,1
43,93943.68015787075,27,1,E,0,0.27083552181209175,1
46,49912.01005591638,18,1,B,0,0.23064093197573238,1
18,18702.91979702508,18,1,B,1,0.21250951689496725,1
26,51566.20797832197,19,1,B,1,0.2465007250759188,1
27,180794.19623656463,15,0,C,1,0.3181187639492425,1
29,101904.77361890629,23,1,C,0,0.295589647465143,1
32,105189.18490515664,23,0,E,1,0.20100725170703287,1
29,106268.7479977818,26,0,B,1,0.23021542944310225,1
31,57284.67207006063,18,1,B,1,0.2625552146229898,1
33,115096.11486558012,11,0,C,0,0.20285291782871334,1
19,74470.76594606036,14,1,C,0,0.2618068279311963,1
47,88566.13568879016,18,1,C,0,0.23898809631917284,1
41,111772.57826827175,17,0,B,0,0.21190470897586616,1
50,99279.83425859288,19,1,C,1,0.28078243371769535,1
22,101768.40178744546,28,0,B,1,0.20556740527610945,1
53,95872.9184797838,12,1,B,1,0.4096053002227624,1
40,37829.19932075912,22,1,B,0,0.24456277543566043,1
67,187310.8266676174,9,0,A,1,0.28613291185839146,1
20,51561.21537506297,20,1,C,0,0.19951459834701651,1
23,113645.55182916403,25,1,D,1,0.28980046288179023,1
38,83564.75577942072,26,1,E,1,0.2684640776922962,1
38,122272.9700215976,18,0,C,1,0.25681986537641066,1
24,40428.17617372555,25,1,C,1,0.2098802418773016,1
67,155926.31563542128,4,0,B,0,0.20910751221390644,1
23,91014.81941476768,27,1,C,1,0.31634543859559794,1
38,104854.38920714612,18,1,B,1,0.41284837349515213,1
32,134653.58455930089,25,0,E,0,0.26140792792232703,1
33,163677.0596886561,17,0,E,1,0.3250558922237766,1
53,155660.96754037362,19,0,B,1,0.3526173252224104,1
22,148490.0897063068,18,0,A,1,0.2566768671017956,1
57,40259.68064712309,21,1,E,0,0.21386909598744192,1
29,71880.55068106556,17,1,A,0,0.25042477677605124,1
67,348445.59742154053,10,0,E,0,0.38403229701568037,1
66,168792.9742453519,19,0,D,1,0.26099193043280666,1
41,44521.18186838919,29,1,B,0,0.22552872700955623,1
29,124581.57491879276,15,0,D,1,0.23390578919370192,1
51,112200.47022564396,0,1,E,0,0.21418704036316574,1
56,90635.59553198636,20,1,D,0,0.2657287321892299,1
22,57432.8090698542,23,1,D,1,0.2368138100499717,1
21,87714.94675945581,17,1,C,1,0.28893050674745485,1
58,155250.5840480085,22,1,D,1,0.28375932826550165,1
64,73514.90709830649,13,1,E,1,0.19905835363784807,1
19,69245.66589749473,19,1,B,0,0.36603867464992085,1
60,72229.63921512204,21,1,B,1,0.2459630423707767,1
44,35715.49288768568,26,1,E,0,0.2034077823894559,1
32,50677.06952331327,21,1,D,1,0.22208308802894353,1
55,76928.38183830277,26,1,D,0,0.21034133529043286,1
32,115418.44684928015,24,0,A,1,0.26893300847111806,1
29,149830.42653387474,16,0,B,1,0.22839311227349043,1
24,120791.18242137964,23,1,A,0,0.3659541509452258,1
37,51581.259636155206,17,1,B,0,0.22603283271989388,1
20,58283.9695454053,17,1,E,1,0.22804622764517202,1
20,127838.90922365218,24,0,A,1,0.20407229825514006,1
25,155410.5528046971,2,1,B,1,0.2974875210538114,1
31,58501.711738663005,25,1,E,0,0.2202798723171293,1
21,71149.88959101947,28,1,E,1,0.3040773700160252,1
53,109034.7764907142,4,1,B,1,0.2902161564340371,1
55,108700.3491393414,21,0,B,0,0.2028225855197246,1
41,113960.62440603516,21,0,B,0,0.30043839628952806,1
26,61323.87733502463,19,1,D,0,0.21250444618286346,1
40,80841.87212447505,20,1,B,1,0.3670459090322083,1
61,132677.55684192292,12,0,B,1,0.24688960425861678,1
30,115120.79440314164,29,1,D,0,0.2917749769901294,1
53,111565.17586206856,23,0,B,1,0.25344868675416965,1
39,37914.58211028558,25,1,B,0,0.25379699130300903,1
23,226975.2688735956,4,1,A,1,0.345894909090779,1
52,100133.01312173936,27,1,E,0,0.21121399520030315,1
44,87089.7041834402,23,0,B,1,0.2281116428551359,1
37,61540.120595866174,14,1,B,0,0.21350114329934936,1
22,74620.35304071827,19,1,A,0,0.29611513583702853,1
49,234542.64000659136,13,0,E,1,0.21040812025792355,1
30,41396.539312620494,25,1,B,1,0.2627690364097709,1
24,149244.6685616113,17,1,D,0,0.38659310304074074,1
27,36941.54856791088,20,1,B,1,0.2165683924171822,1
46,45645.20669515112,28,1,C,0,0.1978437406236217,1
41,105932.36599358928,28,0,D,0,0.22680611698465158,1
32,131384.70828682827,19,1,D,0,0.43298191564934846,1
23,53355.38945520365,26,1,B,0,0.2903763389338838,1
24,23798.4521308945,26,1,C,0,0.20097806201143462,1
29,60602.99132658031,26,1,B,0,0.2826307616633662,1
31,165267.21082453986,17,0,A,0,0.4285426285147271,1
21,268536.2979567298,8,0,A,1,0.493855577707344,1
53,95661.59845230906,12,1,A,0,0.3600242140010286,1
27,184151.5175919666,7,1,B,0,0.3121147805780998,1
43,189217.6864626542,23,0,D,1,0.33665961764899255,1
44,70203.0708188401,17,1,D,1,0.2679099489665041,1
72,165159.88164555997,19,0,B,1,0.25853907592756337,1
51,106463.294281982,22,1,E,0,0.29616924472611156,1
45,100314.73769429808,20,0,D,0,0.23189521321816453,1
29,114395.9156642784,26,0,E,0,0.30914516916926915,1
45,74944.75497060297,12,1,B,1,0.27557203869464253,1
36,45894.69536151303,28,1,A,0,0.223980860661176,1
46,44088.97295174935,23,1,D,1,0.20788856406930903,1
38,59045.57492107463,20,1,E,0,0.24405709667919165,1
33,50423.823669220896,20,1,B,0,0.25814370331736636,1
44,57288.17481643899,24,1,B,1,0.2747632249728644,1
30,186384.35775488592,16,0,C,1,0.35065748048535605,1
43,112155.4720507483,23,1,B,0,0.420532710795017,1
49,65935.15332684104,17,1,E,0,0.24858548775847855,1
33,67408.62469054529,28,0,B,1,0.2138059337206884,1
52,101595.11127221334,21,1,B,0,0.3651704286944693,1
58,165508.92347593198,10,0,E,1,0.231799739367809,1
53,211302.17977784807,9,0,B,0,0.21547902566712435,1
19,139957.00096495418,17,0,C,1,0.24399930459756078,1
21,93297.68319456073,12,1,B,0,0.3274393665453631,1
57,171047.37437166568,21,0,C,1,0.270506412268313,1
53,195258.71713236903,21,0,C,0,0.2038104437792556,1
31,150362.25119388662,12,1,B,0,0.3127617422944152,1
42,101881.85136534506,20,0,D,1,0.23291358908256676,1
69,110181.59361605582,11,1,B,1,0.3057707007281097,1
41,130770.4773080828,12,1,A,1,0.2882999178133094,1
26,113361.06328681918,16,1,B,0,0.34123597343150935,1
53,137921.97149173153,26,1,E,0,0.2301722064309848,1
26,74988.61049271018,24,1,A,1,0.26131362396292945,1
24,62233.53384026947,23,1,D,1,0.24797233547023745,1
26,43756.99887280673,25,1,E,0,0.20122022179266197,1
35,138689.98222692884,20,0,E,1,0.2908390575214178,1
19,90169.30906243736,17,1,D,1,0.29770722014303014,1
33,129158.46802395149,13,1,B,0,0.29713681510666035,1
61,95330.48516351814,15,1,B,1,0.26968166850844605,1
22,50450.252092974166,26,1,E,0,0.20691015124641676,1
49,40446.2869980682,28,1,B,0,0.22955011921332547,1
23,124344.2266579859,22,0,D,0,0.23233649863345537,1
24,151646.48468899628,19,0,E,1,0.1977360517846247,1
56,75815.79814992423,17,1,B,1,0.28283763738495893,1
37,77788.42124643433,24,0,B,0,0.19951185301976532,1
40,107884.5725562352,29,0,E,0,0.219865077353106,1
53,142441.55500090992,12,0,D,0,0.252532991658912,1
58,153659.46599876072,5,0,B,1,0.22267687280623097,1
19,189114.7679875444,0,1,E,1,0.2825981354910627,1
23,122997.28675797406,23,1,E,1,0.2900080390998582,1
56,49361.90913589767,17,1,B,1,0.21238167675900627,1
22,183539.69813379287,27,0,D,0,0.4123056111517078,1
74,222998.8731774632,11,0,A,0,0.26813287516129153,1
28,98519.2380463589,26,0,B,0,0.2304656850377258,1
33,35171.41916516151,29,1,E,1,0.32392465003148957,1
21,154430.70399351572,7,1,B,1,0.3106209220406896,1
19,66569.24743428544,25,1,B,1,0.3607819885075154,1
21,44220.78797060988,18,1,D,0,0.2051972306585963,1
23,118408.4248674516,25,0,D,0,0.23915567272870342,1
37,127499.58520902097,28,0,E,1,0.23633607047456456,1
35,62239.71101039846,27,1,E,0,0.2620087717135249,1
42,99556.1700908546,23,0,C,1,0.22833078410479782,1
32,94004.35085248,17,1,A,1,0.3142861700699195,1
70,153947.37788788768,11,0,D,1,0.20938518732652978,1
30,50607.6968401438,21,1,D,1,0.20281125098339955,1
25,109558.091151043,15,1,B,1,0.384242700080358,1
29,98068.0183888256,29,0,D,0,0.23132459572322442,1
54,35589.03976783239,26,0,B,1,0.20254712469866382,1
60,159539.0260690518,7,0,B,0,0.1978804127148348,1
55,39690.12558769475,28,1,B,0,0.25696265585912853,1
34,116037.03681739783,19,0,D,0,0.27409914372031113,1
40,80894.02025101539,18,1,D,1,0.3081574137256851,1
56,141614.92882650637,20,0,B,0,0.30913855234115867,1
22,50412.405085369086,17,1,D,1,0.21337475535993627,1
37,44407.39162683014,20,1,B,1,0.23208756654552387,1
55,66908.91175019504,14,1,A,1,0.23054905983564755,1
44,130770.68163629757,18,0,E,1,0.29743521214531543,1
57,86145.10581059079,26,1,C,1,0.20615583789663228,1
36,62959.08763281997,23,1,E,1,0.30072387697303216,1
56,128091.25820751376,13,0,B,0,0.26770890648707907,1
61,99028.37773338074,22,1,B,1,0.24933056385556435,1
40,40156.61407939567,20,1,E,1,0.20595309620432903,1
28,195057.8922834393,14,0,B,1,0.3854888561877132,1
24,50110.42092853202,26,1,C,0,0.23872114591876525,1
27,132185.72426817776,26,0,B,1,0.32015036805150077,1
42,98116.7524040562,26,0,D,0,0.23363336088893277,1
38,168513.9557849763,16,0,E,1,0.3915985125356868,1
19,175218.8786740499,26,1,A,1,0.4340075217598725,1
38,123428.8250008319,24,0,D,1,0.27048593165869383,1
46,86749.86405163971,18,1,E,1,0.28372359297531935,1
51,65594.17055050257,19,1,B,1,0.300324002065899,1
55,60130.24533164015,26,1,E,0,0.2101159839479778,1
25,70671.2508946555,23,1,C,1,0.2747045856722938,1
41,52247.206515425285,21,1,C,1,0.2008801041370148,1
20,111766.18497082056,22,1,C,0,0.3003500243537876,1
49,186327.863199722,29,1,A,1,0.4613880314916924,1
36,24311.483588102023,16,1,E,0,0.21451660059636346,1
36,42440.1132116574,28,1,B,1,0.29842850130967524,1
29,118634.24291148417,12,1,E,0,0.28147707694481294,1
18,135140.29541681276,29,0,E,0,0.23798877087448375,1
60,68650.28992950279,20,1,B,0,0.2676711510611362,1
18,45809.37691718572,29,1,C,0,0.22911495654061997,1
25,57544.196862165474,14,1,E,0,0.19809354551329,1
63,77576.08692904074,23,1,B,0,0.20633198900917693,1
19,95426.20147977346,23,1,B,0,0.33825948551741997,1
55,170188.41859150055,14,0,E,1,0.2675941328705375,1
46,139764.77196157144,27,0,A,1,0.20098688181835883,1
42,87372.5530655081,29,1,D,0,0.269910301547286,1
29,52752.97207393338,28,1,C,0,0.23440551680494187,1
57,65246.56185298802,15,1,C,1,0.21955556537764379,1
44,142632.45447220688,7,1,A,1,0.2224141227001943,1
38,102302.6053405425,29,0,B,1,0.27023079452273935,1
23,40747.36171770461,21,1,E,1,0.22556224641179465,1
27,137042.179323531,13,0,B,1,0.21746364089898082,1
51,90071.21577831048,11,1,B,0,0.35052882789951,1
21,140212.61525821232,26,0,D,1,0.29121536495281586,1
74,194672.2987014646,7,0,A,1,0.2853474511063503,1
49,69849.92375998634,17,1,C,1,0.19849932700650225,1
57,40592.482962875874,20,1,B,1,0.23459165793181055,1
24,128543.39281037476,29,0,E,0,0.24324513278110624,1
35,48257.72694228272,17,1,E,1,0.21689802996841714,1
19,171927.08929324994,13,0,C,0,0.2972145529306227,1
33,71798.96230284541,16,1,E,1,0.3102823013857267,1
46,32914.587255038976,29,1,E,0,0.21274229061578115,1
35,75606.58346850447,15,1,B,1,0.3259093663721282,1
33,56852.173850435945,23,1,E,0,0.2571889332735635,1
46,78330.51007891363,27,1,A,0,0.20797384784147732,1
71,134537.6359539089,11,1,E,1,0.20187785024573657,1
34,66879.4103848009,27,1,B,1,0.38158141337838797,1
43,58977.10019850906,20,1,C,0,0.20150184644760616,1
54,70244.74190934662,19,1,B,1,0.3086594634769486,1
48,43491.38609147394,22,1,B,0,0.22198806159454226,1
23,37407.26500324992,18,1,D,0,0.20860538877587356,1
26,41923.69394060466,20,1,E,0,0.2033554186728811,1
34,41832.75574466639,28,1,B,1,0.2996342327401502,1
56,38230.33286136994,24,1,D,0,0.20863273679916028,1
20,113217.62738459116,15,1,B,0,0.40109480838005773,1
34,114420.30221426905,24,0,C,1,0.33263825112258694,1
34,120419.43354751857,20,0,A,1,0.27308377101268005,1
43,84978.63523537127,13,1,D,0,0.33089685512519307,1
54,122314.42294955492,14,0,B,0,0.29227171285894493,1
31,116422.2114533836,25,1,C,1,0.26074318233124844,1
19,112438.03886231707,16,1,B,0,0.37450847864068004,1
54,134787.7384774227,20,0,B,0,0.2898723364488719,1
18,254872.56238651372,18,1,B,1,0.5474662668863923,1
41,122948.4536613196,22,1,E,0,0.35463223384731213,1
42,129608.68746487588,14,1,E,0,0.2732726149952121,1
26,103235.17045916896,29,0,B,1,0.21118012288800755,1
26,49946.29789836969,19,1,E,1,0.20773853031564543,1
57,163322.9985960115,22,1,B,1,0.27358429416460117,1
18,78156.04308085072,22,1,D,0,0.2868678351914622,1
58,59486.16152352727,24,1,B,0,0.22635804766610906,1
19,66058.50674438811,20,1,D,1,0.32665710121192437,1
57,117428.54733586215,15,0,E,1,0.2081112079007984,1
49,107614.41077514744,21,1,B,1,0.3674122662508749,1
46,82335.9381142,23,1,D,1,0.30221017921614124,1
26,181473.30061082263,13,1,C,0,0.3299395895661225,1
35,110736.70160903902,21,0,B,0,0.2404069538116224,1
55,105582.6428715908,16,1,D,0,0.30381210384807106,1
25,52458.08028642176,28,1,B,0,0.24225046499079966,1
31,51369.20582081864,17,1,B,0,0.22202701487455762,1
20,99340.92984372305,14,1,C,0,0.3143591605257944,1
69,99065.27390886318,11,1,B,1,0.2622342835748943,1
31,174404.16335654835,19,0,E,1,0.2921028633502068,1
19,168834.53888382856,28,0,C,0,0.4411804040543399,1
58,111148.86943919594,14,1,C,1,0.2891448791056446,1
52,137364.9630169085,17,0,B,1,0.28091589629259406,1
32,146142.72527467748,16,0,C,1,0.22907667090372577,1
52,101195.32029134518,25,1,E,0,0.22379215811289493,1
18,89222.8294494714,11,1,D,0,0.27430609811556494,1
42,174576.95345562446,29,0,E,0,0.2745022524679745,1
35,113924.09685384104,26,0,E,0,0.2611669844719331,1
37,63480.88746300108,13,1,E,1,0.21407421647266253,1
41,137943.86741917505,11,0,E,0,0.23107293341982263,1
50,79166.29477373508,17,1,C,0,0.23998295705385309,1
29,95909.22722477582,21,1,B,1,0.32225020825411366,1
53,44383.54592196111,26,1,B,1,0.25295275916425003,1
20,131938.21621512633,29,0,B,0,0.290256684137003,1
64,363918.03716616426,8,0,C,1,0.38580146882867017,1
33,154524.32595122058,28,0,A,0,0.401115247167269,1
40,176974.56313001396,17,0,C,0,0.2587817683692802,1
68,39047.60171501868,23,1,B,0,0.2040037586213203,1
37,159875.46428160922,15,0,B,1,0.3916448653040457,1
58,163016.49641657234,8,0,B,0,0.24963217184334202,1
20,70477.98235196668,21,1,D,0,0.31536010639488676,1
68,40420.57941898423,23,1,B,0,0.2040037586213203,1
43,94577.110460786,28,0,C,1,0.19901619615021407,1
26,39092.528807728966,29,1,D,1,0.2135469320194785,1
29,57758.46796775696,14,1,B,1,0.21305346505868797,1
62,58943.65451271983,21,1,B,0,0.21976441823443482,1
33,73116.66676780515,12,1,B,1,0.2788832055865005,1
39,45462.85993692668,24,1,E,0,0.2435688406301188,1
45,95994.79977880493,26,1,A,0,0.2840238609553487,1
30,132109.71012253265,13,1,E,0,0.25635875886665344,1
31,123175.16118150478,13,0,B,0,0.22430062665714362,1
35,106766.87996613789,29,1,D,1,0.35240183696313426,1
43,99577.34060295192,29,1,C,0,0.2865770281642312,1
54,23306.54760266971,24,1,E,0,0.2343302190961252,1
21,159168.49269630972,20,0,C,0,0.2925159427828572,1
20,72944.80979342203,26,1,E,1,0.3015871920621,1
26,116044.57160414438,16,0,B,0,0.23733755709353427,1
18,60156.44798912849,20,1,D,1,0.22672066380174463,1
65,184106.62749000484,15,0,A,0,0.35602540061361954,1
51,108448.44206596354,22,0,B,1,0.22719834283670584,1
34,87549.08145813222,26,1,C,0,0.33093289871139414,1
21,58631.939858603306,25,1,C,1,0.21729428243316823,1
67,92678.89654739288,14,1,A,1,0.24105118425827893,1
53,113335.56445746854,18,1,D,1,0.30096717511932347,1
20,24125.89714264689,18,1,B,0,0.2302626840121842,1
42,164802.00293226726,19,1,D,0,0.3644770043860462,1
46,190347.13240779148,13,1,E,1,0.20167331482712514,1
56,67780.41896141696,16,1,A,1,0.22023073131978205,1
21,66548.22687949704,12,1,B,1,0.30710033441987816,1
56,41493.90554403189,21,1,B,0,0.2627879214313416,1
33,49314.57794887512,25,1,C,0,0.2101709001979147,1
57,93740.71582263111,23,1,B,0,0.3275566520198111,1
49,66696.22096098393,29,1,E,1,0.27586445984886043,1
24,103342.65707544,11,1,E,0,0.33409235194973336,1
28,78696.5139627215,26,1,E,1,0.26373694500712885,1
44,68216.48561035962,24,1,A,0,0.246652293036433,1
46,111680.535142206,26,1,E,1,0.2649853278653267,1
42,49548.4054552077,22,1,D,1,0.2049148484327051,1
46,386763.1846520917,3,0,C,0,0.4539444226809714,1
24,98517.73266251956,21,1,E,0,0.3099973474831917,1
19,120600.49548973131,26,1,E,1,0.28017547128757314,1
44,166919.9341143116,20,1,B,1,0.3990972143204483,1
51,39107.85154038919,22,1,B,1,0.26903485695602003,1
21,46509.9773360434,28,1,D,1,0.23170151587137094,1
51,141419.05721091776,28,1,B,0,0.28970997533462106,1
34,59591.161491926,21,1,D,0,0.24290345428684365,1
55,84727.17652656206,22,1,A,1,0.2866276623671669,1
39,32426.38594481682,24,1,B,1,0.20979719973986302,1
40,60289.706546524365,23,1,C,1,0.22396111739786373,1
33,36368.15441730205,17,1,B,1,0.2249151796432997,1
72,167501.58322721935,0,1,B,0,0.3009775865423637,1
63,112405.30307852794,1,1,B,0,0.20425517460286807,1
56,178786.450601724,3,0,B,1,0.20464734684381064,1
19,53029.207352073136,18,1,B,0,0.2586952402697024,1
42,109509.6954173739,29,1,C,1,0.3019434224366469,1
24,110455.75965221066,24,1,D,0,0.30301969302041565,1
41,53959.27227653464,16,1,B,1,0.21265349047027804,1
34,53815.88681931882,28,1,B,1,0.29603497910493043,1
38,89095.36386404984,19,1,E,1,0.3154022353662045,1
21,106914.69626886876,21,1,D,1,0.33936913131654745,1
34,36101.40993082719,24,1,B,1,0.2623492256817992,1
27,52722.14551913545,28,1,B,0,0.24644303187079902,1
46,84217.23812066033,21,1,A,1,0.3170723411956326,1
33,22539.85817290796,24,1,E,0,0.22081771388926089,1
18,44085.90687303397,22,1,E,0,0.21736011520910975,1
26,62969.74740776994,12,1,B,0,0.21164276165882273,1
27,32368.95825500552,27,1,B,0,0.2108071208453778,1
27,99654.71122011656,15,1,C,0,0.32359090709610094,1
44,143945.58588462078,18,0,C,0,0.2579887772146653,1
